contribution,story,title,range,doctor,airdate,runtime,resume,cast,crew,quotes,Physical Retail ISBN,Digital Retail ISBN,Production Code,cover,trailer,url
korgana,50X,Torchwood: The Black Knight,Torchwood - Monthly Range,,2022-3,78,"{'en': ""A brilliant scientist detects an asteroid destroying any craft entering the Earth's orbit. Is it protecting the human race or imprisoning it?\nOnly one person believes her. That person is from Torchwood. Norton Folgate is taking Lynne Sharman on the journey of her life."", 'pt': ''}","[{'actor': 'Samuel Barnett', 'role': 'Norton Folgate'}, {'actor': 'Russell Bentley', 'role': 'Sir Christopher Grey'}, {'actor': 'Jacob Dudman', 'role': 'Freddie Talbot'}, {'actor': 'Safiyya Ingar', 'role': 'Lynne Sharman'}]","[{'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Sean Longmore'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'James Goss'}, {'role': 'Sound Design by', 'person': 'Simon Power'}, {'role': 'Written by', 'person': 'Lizbeth Myles'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-792-2,978-1-83868-793-9,BFPTWCD50X,https://www.bigfinish.com/image/release/2554/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-the-black-knight-2554
korgana,60,Torchwood: Infidel Places,Torchwood - Monthly Range,,2022-4,65,"{'en': ""With demons on the loose and dons bursting into flames, Queen Victoria visits Cambridge on the eve of a historic vote that could change the university forever.\nShe finds the city a den of suspicion and devil worship. A force from beyond reality is hunting down the university's leading academics. Her Majesty enlists the help of a gifted young mathematician to save not just the university, but the universe itself."", 'pt': ''}","[{'actor': 'Rowena Cooper', 'role': 'Queen Victoria'}, {'actor': 'Jon Glover', 'role': 'Sir James'}, {'actor': 'Jade Gordon', 'role': 'Onora Tapley'}, {'actor': 'Amy Green', 'role': 'Suffragette'}, {'actor': 'Vanessa Milchrahm', 'role': 'Votes For Women'}, {'actor': 'Harry Myers', 'role': 'Fellow'}, {'actor': 'Duncan Wisbey', 'role': 'The Rector'}, {'actor': 'Sion Daniel Young', 'role': 'Ronnie'}]","[{'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Cover Art by', 'person': 'Sean Longmore'}, {'role': 'Director', 'person': 'Lisa Bowerman'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'James Goss'}, {'role': 'Sound Design by', 'person': 'Richard Fox @ FoxYason Studios'}, {'role': 'Written by', 'person': 'Una McCormack'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}]","[{'en': '', 'pt': ''}]",978-1-83868-543-0,978-1-83868-544-7,BFPTWCD60,https://www.bigfinish.com/image/release/2414/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-infidel-places-2414
korgana,51,Torchwood: The Five People You Kill in Middlesbrough,Torchwood - Monthly Range,,2021-6,75,"{'en': ""When a spaceship crashes on Middlesbrough it's very sad, of course. But we at Torchwood have long had a plan to contain such a disaster.\nOnly, nothing is happening. And the disaster is spreading. So, I set out to find out what's going on. What has happened to The Icarus Protocol? Who launched a Moonstrike Missile? And why will no-one admit that there's a cloud of deadly particles sweeping across the United Kingdom?\nMy name is Yvonne Hartman. Don't come between me and my country."", 'pt': ''}","[{'actor': 'Tracy-Ann Oberman', 'role': 'Yvonne Hartman'}, {'actor': 'Kacey Ainsworth', 'role': 'Jill Kerr'}, {'actor': 'Matt Thomas Battersby', 'role': 'additional voices'}, {'actor': 'Timothy Bentinck', 'role': 'Alfie Scott'}, {'actor': 'Lisa Bowerman', 'role': 'PA'}, {'actor': 'Nathaniel Curtis', 'role': 'Lancelyn Green'}, {'actor': 'Denis Lawson', 'role': 'Casper Beacham'}, {'actor': 'Sara Powell', 'role': 'Mo Simister'}]","[{'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'James Goss'}, {'role': 'Sound Design by', 'person': 'Peter Doggart'}, {'role': 'Written by', 'person': 'Yvonne Hartman'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-525-6,978-1-83868-526-3,BFPTWCD51,https://www.bigfinish.com/image/release/2405/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-the-five-people-you-kill-in-middlesbrough-2405
korgana,64,Torchwood: Suckers,Torchwood - Monthly Range,,2022-8,78,"{'en': ""Shireen's not exactly enjoying being sectioned, but she's been in worse places. That psychiatric unit in Brecon was a right dump. This one's alright, though. There's table tennis, art therapy and they even get to do a bit of gardening.\nThere's only one problem. Shireen's roommate. Toshiko - she's a total space cadet, convinced the unit is overrun by aliens. Yeah, right.\nPlease note: This release contains adult content and themes regarding mental health topics, such as psychosis and anorexia and may not be suitable for younger listeners."", 'pt': ''}","[{'actor': 'Naoko Mori', 'role': 'Toshiko Sato'}, {'actor': 'Linda Armstrong', 'role': 'Felicia Haynes'}, {'actor': 'Nick Asbury', 'role': 'Ivan'}, {'actor': 'Dylan Jones', 'role': 'Steffan Blayney'}, {'actor': 'Emma Kaler', 'role': 'Shireen Afzal'}]","[{'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Sean Longmore'}, {'role': 'Director', 'person': 'Lisa Bowerman'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'Lauren Mooney'}, {'role': 'Sound Design by', 'person': 'Toby Hrycek-Robinson'}, {'role': 'Written by', 'person': 'Alexander Stewart'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-800-4,978-1-83868-801-1,BFPTWCD64,https://www.bigfinish.com/image/release/2558/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-suckers-2558
korgana,59,Torchwood: Sonny,Torchwood - Monthly Range,,2022-2,77,"{'en': ""Sonny is the answer to elderly care. Artificially intelligent robot carers placed in old peoples' homes that mimic the behaviour of their owners.\nOnly there are rumours that something is wrong with the Sonny units. That they're too clever. That they are learning too much. Rhys sends his mother into a home to find out. But what will it cost him?"", 'pt': ''}","[{'actor': 'Kai Owen', 'role': 'Rhys Williams'}, {'actor': 'Nerys Hughes', 'role': 'Brenda Williams'}, {'actor': 'Donna Berlin', 'role': 'Joy'}, {'actor': 'Amerjit Deu', 'role': 'Prudeep'}, {'actor': 'Shobu Kapoor', 'role': 'Priya'}, {'actor': 'Steven Kynman', 'role': 'Sonny'}]","[{'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Sean Longmore'}, {'role': 'Director', 'person': 'Lisa Bowerman'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'David Winfield'}, {'role': 'Sound Design by', 'person': 'Toby Hrycek-Robinson'}, {'role': 'Written by', 'person': 'Lizzie Hopley'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-541-6,978-1-83868-542-3,BFPTWCD59,https://www.bigfinish.com/image/release/2413/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-sonny-2413
korgana,52,Torchwood: Madam I'm,Torchwood - Monthly Range,,2021-7,76,"{'en': ""Torchwood, Soho, the 1950s. Disgraced agent Norton Folgate has a new boyfriend, the very lovely Adam. Brilliant scientist Lizbeth Hayhoe meets a charming stranger on the underground, the very lovely Adam. Very soon, Torchwood has a new leader – the very lovely Adam.\nWith people losing their lives and their souls, Lizbeth and Norton must work out what's happening to Torchwood. And why is Torchwood preparing to go to war?"", 'pt': ''}","[{'actor': 'Samuel Barnett', 'role': 'Norton Folgate'}, {'actor': 'Bryan Dick', 'role': 'Adam Smith'}, {'actor': 'Dervla Kirwan', 'role': 'Lizbeth Hayhoe'}]","[{'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'Scott Handcock'}, {'role': 'Sound Design by', 'person': 'Peter Doggart'}, {'role': 'Written by', 'person': 'James Goss'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-527-0,978-1-83868-528-7,BFPTWCD52,https://www.bigfinish.com/image/release/2406/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-madam-i-m-2406
korgana,55,Torchwood: The Great Sontaran War,Torchwood - Monthly Range,,2021-10,80,"{'en': 'The Great Sontaran War has raged across the cosmos for millennia and finally it is coming to the Earth.\nMajor Kreg has been dispatched to carry out a strategic assessment of the planet. He will learn about the dominant life form, decide what the world has to offer, and discover the ultimate value of the human race.\nFor Torchwood, there is only one place to put him. Welcome to the Mumbles Bay Caravan Park.', 'pt': ''}","[{'actor': 'Gareth David-Lloyd', 'role': 'Ianto Jones'}, {'actor': 'Dan Starkey', 'role': 'Major Kreg'}, {'actor': 'Kaye Brown', 'role': 'Mrs Betty Appleby'}, {'actor': 'Nigel Harrison', 'role': 'Mr Higgins'}, {'actor': 'Farshid Rokey', 'role': 'Jamal'}]","[{'role': 'Producer', 'person': 'Alfie Shaw'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Lisa Bowerman'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Script Editor', 'person': 'Tim Foley'}, {'role': 'Sound Design by', 'person': 'Toby Hrycek-Robinson'}, {'role': 'Written by', 'person': 'James Goss'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-533-1,978-1-83868-534-8,BFPTWCD55,https://www.bigfinish.com/image/release/2409/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-the-great-sontaran-war-2409
korgana,57,Torchwood: The Grey Mare,Torchwood - Monthly Range,,2021-12,65,"{'en': ""“Listen. Mari Lwyd. White as moonlight. Rattle-bagged and broken backed. Steed of winter who the pale men carry.\n“Who are those that squire you? Slow and ceaseless, yard by yard, house by house, and door by door.”\nThe Mari Lwyd is a fine Welsh Christmas Tradition - the skeleton of a horse roams the streets, begging to be let in for food and warmth. Once she knocks, only the most cunning can send her away.\nIanto Jones has come to a remote village for a quiet Christmas. But the Mari Lwyd has come knocking. And she's real."", 'pt': ''}","[{'actor': 'Gareth David-Lloyd', 'role': 'Ianto Jones'}, {'actor': 'Rhian Morgan', 'role': 'Mrs Watkins'}, {'actor': 'Duncan Wisbey', 'role': 'Jim'}, {'actor': 'Sion Daniel Young', 'role': 'Daniel'}]","[{'role': 'Written by', 'person': 'Stewart Pringle'}, {'role': 'Written by', 'person': 'Lauren Mooney'}, {'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Sean Longmore'}, {'role': 'Director', 'person': 'Lisa Bowerman'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'James Goss'}, {'role': 'Sound Design by', 'person': 'Richard Fox @ FoxYason Studios'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-537-9,978-1-83868-538-6,BFPTWCD57,https://www.bigfinish.com/image/release/2411/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-the-grey-mare-2411
korgana,54,Torchwood: Curios,Torchwood - Monthly Range,,2021-9,79,"{'en': ""During World War Two, the Torchwood Archive has been stowed away in a Welsh coal mine along with countless other art treasures. Bilis Manger is among them. And there's something hunting him in the dark.\nJill has been sent to catalogue the collection. She's on her own, she's in disgrace and there's something hunting her on the slopes of the mountain."", 'pt': ''}","[{'actor': 'Murray Melvin', 'role': 'Bilis Manger'}, {'actor': 'Rosie Baker', 'role': 'Jill Anderson'}, {'actor': 'Matthew Gravelle', 'role': 'Wilf Church'}, {'actor': 'Laurie Kynaston', 'role': 'Brent Hall'}]","[{'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Tom Webster'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'Scott Handcock'}, {'role': 'Sound Design by', 'person': 'Peter Doggart'}, {'role': 'Written by', 'person': 'James Goss'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-531-7,978-1-83868-532-4,BFPTWCD54,https://www.bigfinish.com/image/release/2408/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-curios-2408
korgana,53,Torchwood: Empire of Shadows,Torchwood - Monthly Range,,2021-8,76,"{'en': ""In the far future of the Earth Empire, Torchwood is forgotten. So it's a surprise when Zachary Cross Flane of the Torchwood Archive finds himself summoned to the opening of the late Empress's Library.\nHer son believes that the conspiracy which deposed his mother is still active and that the key to it is hidden somewhere in the library. But does Zachary want to find it?"", 'pt': ''}","[{'actor': 'Shaun Parkes', 'role': 'Zachary Cross Flane'}, {'actor': 'Chandrika Chevli', 'role': 'The Empress'}, {'actor': 'Mateo Oxley', 'role': 'Emperor Merdiven'}, {'actor': 'Wilf Scolding', 'role': 'Courtier'}, {'actor': 'Amanda Shodeko', 'role': 'Chloe'}]","[{'role': 'Sound Design by', 'person': 'Naomi Clarke'}, {'role': 'Senior Producer', 'person': 'David Richardson'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'Tim Foley'}, {'role': 'Written by', 'person': 'James Goss'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-83868-529-4,978-1-83868-530-0,BFPTWCD53,https://www.bigfinish.com/image/release/2407/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-empire-of-shadows-2407
korgana,36X,Torchwood: Dissected (excerpt),Torchwood - Monthly Range,,2020-2,10,"{'en': ""Gwen Cooper turns up on Martha Jones's doorstep with a dead body in tow. She needs to ask one final favour of her. And to find out why they stopped being friends.\nA lot's happened to Torchwood since Martha left. A lot's happened to Martha since she left Torchwood. And there's something very odd about the dead body Gwen's brought with her.\nTonight Gwen's going to\xa0be getting\xa0more answers than she bargained for."", 'pt': ''}","[{'actor': 'Freema Agyeman', 'role': 'Martha Jones'}, {'actor': 'Eve Myles', 'role': 'Gwen Cooper'}]","[{'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'Scott Handcock'}, {'role': 'Sound Design by', 'person': 'Peter Doggart'}, {'role': 'Written by', 'person': 'Tim Foley'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",n/a,978-1-83868-226-2,BFPTWCD36,https://www.bigfinish.com/image/release/2213/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-dissected-excerpt-2213
korgana,29,Torchwood: Serenity,Torchwood - Monthly Range,,2019-7,66,"{'en': ""Serenity Plaza is the most exclusive gated community in South Wales.\nYou'd kill to live there. Jack and Ianto have gone undercover as a happily married couple. There are rumours that something's wrong at Serenity Plaza and they're determined to investigate. But the problem is that Serenity Plaza is just so rigidly normal.\nSuddenly, Jack and Ianto have to confront the problems that normal couples face. Sharing a house together, doing the washing up, entering the residents' baking contest, and hoping to win the Best Kept Lawn.\nCompetition is fierce. Because this is Serenity Plaza. And you'd kill to live there."", 'pt': ''}","[{'actor': 'John Barrowman', 'role': 'Captain Jack Harkness'}, {'actor': 'Gareth David-Lloyd', 'role': 'Ianto Jones'}, {'actor': 'Ellie Darvill', 'role': 'Vanessa'}, {'actor': 'Deirdre Mullins', 'role': 'Kelly'}, {'actor': 'Joe Shire', 'role': 'Bob'}]","[{'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'David Llewellyn'}, {'role': 'Sound Design by', 'person': 'Richard Fox @ FoxYason Studios'}, {'role': 'Written by', 'person': 'James Moran'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}]","[{'en': '', 'pt': ''}]",978-1-78703-481-5,978-1-78703-482-2,BFPTWCD29,https://www.bigfinish.com/image/release/1715/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-serenity-1715
korgana,33,Torchwood: Dead Man's Switch,Torchwood - Monthly Range,,2019-11,65,"{'en': ""A devious antiques dealer, a property developer and a heartbroken hairdresser. Three strangers sit on a train that's going nowhere.\nThey are joined by a mysterious figure.\nBilis Manger wants to tell them how they died."", 'pt': ''}","[{'actor': 'Murray Melvin', 'role': 'Bilis Manger'}, {'actor': 'Timothy Blore', 'role': 'Piers'}, {'actor': 'Maxine Evans', 'role': 'Rowena'}, {'actor': 'Mali Ann Rees', 'role': 'Zoe'}]","[{'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'Scott Handcock'}, {'role': 'Sound Design by', 'person': 'Lee Adams'}, {'role': 'Written by', 'person': 'David Llewellyn'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-78703-700-7,978-1-78703-701-4,BFPTWCD33,https://www.bigfinish.com/image/release/1912/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-dead-man-s-switch-1912
korgana,30,Torchwood: The Hope,Torchwood - Monthly Range,,2019-8,80,"{'en': ""Megwyn Jones is one of the most hated women in Britain. She used to run a home for troubled children in an isolated part of Snowdonia called The Hope. For a long time there were rumours about what was happening there, and then one day it was realised that the children had gone missing.\nEver since, Megwyn's kept her peace. Is she innocent? Is she guilty? Where are the bodies?\nThe years have been long and hard on Megwyn and on the families of the children. But now Megwyn's dying, and she's agreed to go back to The Hope, to reveal the horrible secret she's kept all these years."", 'pt': ''}","[{'actor': 'Burn Gorman', 'role': 'Owen Harper'}, {'actor': 'Tom Price', 'role': 'Andy Davidson'}, {'actor': 'Siân Phillips', 'role': 'Megwyn Jones'}, {'actor': 'Laura Dalgleish', 'role': 'Reporter'}, {'actor': 'Nia Roberts', 'role': 'Sally'}, {'actor': 'Ian Saynor', 'role': 'Colbourne'}, {'actor': 'Kerry Joy Stewart', 'role': 'Ginny'}]","[{'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'David Llewellyn'}, {'role': 'Sound Design by', 'person': 'Richard Fox @ FoxYason Studios'}, {'role': 'Written by', 'person': 'James Goss'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}, {'role': 'Based on the format created by', 'person': 'Russell T Davies'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}]","[{'en': '', 'pt': ''}]",978-1-78703-483-9,978-1-78703-484-6,BFPTWCD30,https://www.bigfinish.com/image/release/1716/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-the-hope-1716
korgana,32,Torchwood: Smashed,Torchwood - Monthly Range,,2019-10,72,"{'en': ""Glynteg was never much of a place. Since the refinery's shut down there's been nothing much going on – no jobs, no money, more pubs than buses. One of those sad Welsh towns where's there's little to do but drink.\nThen the frakking company came and there was a brief spark of hope – maybe there'd be some jobs, at least. But that fizzled out. Instead the people started falling ill.\nGwen Cooper's come to Glynteg to find out what's happening. Something ancient has woken up beneath the ground and will do whatever it can to protect itself. The Hunters have been unleashed. And there's only one way to stay safe."", 'pt': ''}","[{'actor': 'Eve Myles', 'role': 'Gwen Cooper'}, {'actor': 'Omar Austin', 'role': 'Martyn'}, {'actor': 'Dick Bradnum', 'role': 'Drillpak Manager'}, {'actor': 'Helen Griffin', 'role': 'Rhian'}, {'actor': 'Kezrena James', 'role': 'Elwyn'}]","[{'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'David Llewellyn'}, {'role': 'Sound Design by', 'person': 'Richard Fox @ FoxYason Studios'}, {'role': 'Written by', 'person': 'James Goss'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}, {'role': 'Additional dialogue by', 'person': 'Eve Myles'}, {'role': 'Additional themes by', 'person': 'Ben Foster'}]","[{'en': '', 'pt': ''}]",978-1-78703-698-7,978-1-78703-699-4,BFPTWCD32,https://www.bigfinish.com/image/release/1911/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-smashed-1911
korgana,28,Torchwood: Sargasso,Torchwood - Monthly Range,,2019-6,58,"{'en': ""Torchwood vs Monsters!\nThe seas of planet Earth are choked by plastic. Plastic that no-one has a use for and no-one can get rid of.\nRhys Williams finds himself stranded on a container ship in a sea of debris. People on board are dying. Because, luckily, someone's found a solution to Earth's polluted waters. The Nestene Consciousness can never have too much plastic."", 'pt': ''}","[{'actor': 'Kai Owen', 'role': 'Rhys Williams'}, {'actor': 'Chloe Ewart', 'role': 'Captain Anika Banaczik'}, {'actor': 'Sydney Feder', 'role': 'Kaitlin Russell'}, {'actor': 'Robert Jezek', 'role': 'Yonich'}, {'actor': 'Wilf Scolding', 'role': 'Sailor'}]","[{'role': 'Additional themes by', 'person': 'Ben Foster'}, {'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'Scott Handcock'}, {'role': 'Sound Design by', 'person': 'Adrian Townsend'}, {'role': 'Written by', 'person': 'Christopher Cooper'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-78703-479-2,978-1-78703-480-8,BFPTWCD28,https://www.bigfinish.com/image/release/1714/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-sargasso-1714
korgana,34,Torchwood: Expectant,Torchwood - Monthly Range,,2019-12,67,"{'en': ""The Yalnix Empire is a fragile alliance of a dozen systems, under constant attack from their ancient enemy, the Vad. With the Empress unable to trust any of her court she gives the job of growing the next Ruler of the Yalnix to an old friend - Captain Jack Harkness.\nWith hunters on the loose and a battlefleet in orbit, Cardiff's suddenly became a dangerous place for a man to be pregnant."", 'pt': ''}","[{'actor': 'John Barrowman', 'role': 'Captain Jack Harkness'}, {'actor': 'Gareth David-Lloyd', 'role': 'Ianto Jones'}, {'actor': 'Aaron Anthony', 'role': 'Jonty'}, {'actor': 'Catherine Ayers', 'role': 'Paula'}, {'actor': 'Meryn Davis', 'role': 'Resident'}, {'actor': 'Jessica Hayles', 'role': 'Brigadier'}, {'actor': 'Emily John', 'role': 'Resident'}]","[{'role': 'Cover Art by', 'person': 'Lee Binding'}, {'role': 'Director', 'person': 'Scott Handcock'}, {'role': 'Executive Producer', 'person': 'Jason Haigh-Ellery'}, {'role': 'Executive Producer', 'person': 'Nicholas Briggs'}, {'role': 'Music by', 'person': 'Blair Mowat'}, {'role': 'Producer', 'person': 'James Goss'}, {'role': 'Script Editor', 'person': 'David Llewellyn'}, {'role': 'Sound Design by', 'person': 'Richard Fox @ FoxYason Studios'}, {'role': 'Written by', 'person': 'Xanna Eve Chown'}, {'role': 'Theme Music by', 'person': 'Murray Gold'}]","[{'en': '', 'pt': ''}]",978-1-78703-702-1,978-1-78703-703-8,BFPTWCD34,https://www.bigfinish.com/image/release/1913/large.jpg,,https://www.bigfinish.com/releases/v/torchwood-expectant-1913
